sch_name,sch_alias
宁波大学,浙江水产学院宁波部分
宁波大学,浙江水产学院宁波分院
云南大学,云南大学
山东经贸职业学院,山东经贸职业学院
上海出版印刷高等专科学校,上海出版印刷高等专科学校
宁夏司法警官职业学院,宁夏司法警官职业学院
西安交通大学,xi'an jiaotong university
西安交通大学,西安交大
西安交通大学,西安交通大学
西安交通大学,西安医科大学
湘南学院,郴州教育学院
湘南学院,郴州师范
湘南学院,郴州师范高等专科学校
湘南学院,郴州师专
湘南学院,郴州医学高等专科学校
湘南学院,郴州医专
湘南学院,湘南学院
湘南学院,湘南學院
陕西师范大学,陕西师范大学
宁夏工商职业技术学院,宁夏工商职业技术学院
河南师范大学新联学院,河南师范大学新联学院
烟台工程职业技术学院,烟台工程职业技术学院
内蒙古北方职业技术学院,内蒙古北方职业技术学院
黑龙江冰雪体育职业学院,黑龙江冰雪体育职业学院
湘南幼儿师范高等专科学校,郴州师范学校
湘南幼儿师范高等专科学校,湘南幼儿师范高等专科学校
太原理工大学,山西省纺织工业学校
太原理工大学,太原工业大学
太原理工大学,太原理工
太原理工大学,太原理工大学
长沙商贸旅游职业技术学院,长沙商贸旅游职业技术学院
长沙商贸旅游职业技术学院,长沙商贸学院
江苏财经职业技术学院,江苏财经职业技术学院
山西药科职业学院,山西药科职业学院
四川信息职业技术学院,四川信息职业技术学院
西安医学院,陕西医学高等专科学校
西安医学院,西安医学院
滨州学院,滨州师范专科学校
滨州学院,滨州学院
新疆应用职业技术学院,新疆应用职业技术学院
浙江旅游职业学院,浙江旅游职业学院
湖北工程职业学院,湖北工程职业学院
湖北工程职业学院,黄石职业技术学院
江西泰豪动漫职业学院,江西泰豪动漫职业学院
巴中职业技术学院,巴中职业技术学院
河北环境工程学院,河北环境工程学院
河北环境工程学院,中国环境管理干部学院
温州肯恩大学,温州肯恩大学
锡林郭勒职业学院,锡林郭勒职业学院
湖北工业职业技术学院,湖北工业职业技术学院
湖北工业职业技术学院,十堰大学
湖北工业职业技术学院,十堰职业技术学院
青岛恒星科技学院,青岛恒星科技学院
青岛恒星科技学院,青岛恒星职业技术学院
黑龙江护理高等专科学校,黑龙江护理高等专科学校
黑龙江护理高等专科学校,黑龙江省第二卫生学校
黑龙江护理高等专科学校,黑龙江省卫生学校
黑龙江护理高等专科学校,黑龙江省医院附属护士学校
重庆理工大学,重庆工学院
重庆理工大学,重庆工业管理学院
重庆理工大学,重庆经济管理干部学院
重庆理工大学,重庆理工大学
广东科学技术职业学院,广东科学技术职业学院
广东科学技术职业学院,广东省科学技术职业学院
咸阳师范学院,陕西省咸阳教育学院
咸阳师范学院,咸阳教育学院
咸阳师范学院,咸阳师范高等专科学校
咸阳师范学院,咸阳师范学院
咸阳师范学院,咸阳师范专科学校
咸阳师范学院,咸阳师院
乌海职业技术学院,乌海职业技术学院
赣州师范高等专科学校,赣南教育学院
赣州师范高等专科学校,赣州师范高等专科学校
辽东学院,大连医科大学丹东分校
辽东学院,丹东纺织高等专科学校
辽东学院,丹东纺织工业专科学校
辽东学院,丹东师范高等专科学校
辽东学院,丹东职业技术学院
辽东学院,辽东学院
辽东学院,辽宁财政高等专科学校
黄河水利职业技术学院,黄河水利学校
黄河水利职业技术学院,黄河水利职业技术学院
黄河水利职业技术学院,黄河水院
黄河水利职业技术学院,黄河职工大学
南昌影视传播职业学院,南昌影视传播职业学院
武汉铁路桥梁职业学院,武汉铁路桥梁职业学院
云南经济管理学院,云南经济管理学院
云南经济管理学院,云南经济管理职业学院
中国人民解放军后勤工程学院,后勤工程学院
中国人民解放军后勤工程学院,解放军后勤工程学院
中国人民解放军后勤工程学院,中国人民解放军后勤工程学院
闽北职业技术学院,闽北职业技术学院
天津理工大学,天津理工大学
天津理工大学,天津理工学院
吉林农业科技学院,吉林农业科技学院
吉林农业科技学院,吉林特产高等专科学校
平凉职业技术学院,平凉职业技术学院
营口理工学院,营口大学园
营口理工学院,营口大学园(资源)
营口理工学院,营口理工学院
昆明理工大学津桥学院,昆明理工大学津桥学院
汉江师范学院,汉江师范学院
汉江师范学院,郧阳师范高等专科学校
汉江师范学院,郧阳师范学院
汉江师范学院,郧阳师专
汉江师范学院,陨阳师范高等专科学校
包头轻工职业技术学院,包头轻工职业技术学院
海南经贸职业技术学院,海南经贸职业技术学院
商丘工学院,商丘工学院
商丘工学院,商丘科技职业学院
巢湖学院,巢湖师范专科学校
巢湖学院,巢湖学院
湖南水利水电职业技术学院,湖南水利水电职业技术学院
湖南安全技术职业学院,湖南安全技术职业学院
云南工程职业学院,昆明扬帆职业技术学院
云南工程职业学院,云南工程职业学院
浙江交通职业技术学院,杭州钢铁厂职工大学
浙江交通职业技术学院,浙江交通职业技术学院
浙江交通职业技术学院,浙江省交通学校
重庆海联职业技术学院,重庆海联职业技术学院
石家庄科技职业学院,石家庄科技职业学院
海南政法职业学院,海南省政法职业学院
海南政法职业学院,海南政法职业学院
石家庄信息工程职业学院,石家庄信息工程职业学院
苏州农业职业技术学院,苏州农业职业技术学院
洛阳师范学院,洛阳教育学院
洛阳师范学院,洛阳师范高等专科学校
洛阳师范学院,洛阳师范学院
辽宁对外经贸学院,辽宁对外经贸学院
辽宁对外经贸学院,辽宁对外经贸职业学院
辽宁对外经贸学院,民办万成经贸职业学院
铜川职业技术学院,铜川职业技术学院
石家庄学院,石家庄师范专科学校
石家庄学院,石家庄师专
石家庄学院,石家庄学院
泉州信息工程学院,泉州信息工程学院
泉州信息工程学院,泉州信息职业技术学院
湖南化工职业技术学院,湖南化工职业技术学院
民办合肥经济技术职业学院,民办合肥经济技术职业学院
湖南科技职业学院,湖南科技职业技术学院
湖南科技职业学院,湖南科技职业学院
长春光华学院,长春大学光华学院
长春光华学院,长春光华学院
湖南铁路科技职业技术学院,湖南铁路科技职业技术学院
南方科技大学,南方科技大学
云南艺术学院文华学院,云南艺术学院文华学院
江海职业技术学院,江海学院
江海职业技术学院,江海职业技术学院
豫章师范学院,南昌师范高等专科学校
豫章师范学院,南昌师范学校
豫章师范学院,南昌师专
豫章师范学院,豫章师范学院
辽宁轻工职业学院,大连工业大学高等职业技术学院
辽宁轻工职业学院,辽宁轻工职业学院
河南建筑职业技术学院,河南建设职业技术学院
河南建筑职业技术学院,河南建筑职业技术学院
河南建筑职业技术学院,河南省建筑工程学校
河南建筑职业技术学院,河南省建筑职业技术学院
郑州信息工程职业学院,郑州信息工程职业学院
重庆工商大学融智学院,重庆工商大学融智学院
安徽对外经贸职业学院,安徽对外经贸职业学院
安徽对外经贸职业学院,合肥市万博科技职业学院
安徽对外经贸职业学院,民办万博科技职业学院
安徽对外经贸职业学院,万博科技职业技术学院
安徽对外经贸职业学院,万博科技职业学院
金山职业技术学院,金山职业技术学院
河北经贸大学经济管理学院,河北经贸大学经济管理学院
山西艺术职业学院,山西省艺术职业学院
山西艺术职业学院,山西艺术职业学院
河北女子职业技术学院,河北女子职业技术学院
昆明学院,昆明大学
昆明学院,昆明师范高等专科学校
昆明学院,昆明学院
贵州盛华职业学院,贵州盛华职业学院
百色职业学院,百色职业学院
长沙学院,长沙大学
长沙学院,长沙大学(专科)
长沙学院,长沙学院
长沙学院,长沙职业技术师范专科学校
泰山护理职业学院,泰山护理职业学院
长沙电力职业技术学院,长沙电力职业技术学院
湖南电气职业技术学院,湖南电气职业技术学院
南京工业职业技术学院,南工院
南京工业职业技术学院,南京工业职业技术学院
河北劳动关系职业学院,河北劳动关系职业学院
江西科技职业学院,江西科技职业技术学院
江西科技职业学院,江西科技职业学院
北华大学,北华大学
北华大学,吉林北华大学
北华大学,吉林电气化高等专科学校
北华大学,吉林林学院
云南司法警官职业学院,云南司法警官职业学院
湖南工程职业技术学院,湖南工程职业技术学院
湖南工程职业技术学院,湖南工程职院
上海电机学院,上海电机技术高等专科学校
上海电机学院,上海电机学院
青岛酒店管理职业技术学院,青岛酒店管理学院
